time,Setpoint_Python,Setpoint_Existing,ESB_Tower_1 bypassValveOpenClose,ESB_Tower_1 enteringWaterTemp,ESB_Tower_1 leavingWaterTemp,ESB_Tower_1 outdoorAirDryBulb,ESB_Tower_1 outdoorAirHumidity,ESB_Tower_1 outdoorAirWetBulb,DayOfWeek,HourOfDay,Cell1_Fan vfdPercent
2022-06-11 04:40:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.8772964477539,71.59278869628906,64.45768737792969,5,4,0.0
2022-06-11 04:45:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.8772964477539,71.39546966552734,64.31945037841797,5,4,0.0
2022-06-11 04:50:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.8772964477539,71.57316589355469,64.31339263916016,5,4,0.0
2022-06-11 04:55:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.569091796875,72.4344711303711,64.326416015625,5,4,0.0
2022-06-11 05:00:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.569091796875,72.602294921875,64.35942077636719,5,5,0.0
2022-06-11 05:05:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.569091796875,71.95222473144531,64.12126922607422,5,5,0.0
2022-06-11 05:10:00+00:00,80.0,58.0,False,72.65772247314453,73.8939437866211,70.25996398925781,71.95222473144531,64.08438873291016,5,5,0.0
2022-06-11 05:15:00+00:00,80.0,58.0,False,72.96029663085938,73.8939437866211,70.25996398925781,72.10523986816406,64.03050231933594,5,5,0.0
2022-06-11 05:20:00+00:00,80.0,58.0,False,72.65509033203125,73.8939437866211,70.25996398925781,72.10523986816406,64.0247573852539,5,5,0.0
2022-06-11 05:25:00+00:00,80.0,58.0,False,72.65509033203125,73.8939437866211,70.25996398925781,72.58267211914062,64.07947540283203,5,5,0.0
2022-06-11 05:30:00+00:00,80.0,58.0,False,72.65509033203125,73.8939437866211,70.25996398925781,72.97138214111328,64.12942504882812,5,5,0.0
2022-06-11 05:35:00+00:00,80.0,58.0,False,72.65509033203125,74.19176483154297,70.25996398925781,72.66859436035156,63.98765182495117,5,5,0.0
2022-06-11 05:40:00+00:00,80.0,58.0,False,72.65509033203125,74.19176483154297,70.25996398925781,72.83006286621094,64.02066040039062,5,5,0.0
2022-06-11 05:45:00+00:00,80.0,58.0,False,72.953857421875,74.19176483154297,69.9591064453125,73.30367279052734,64.07836151123047,5,5,0.0
2022-06-11 05:50:00+00:00,80.0,58.0,False,72.953857421875,74.19176483154297,69.9591064453125,74.3811264038086,64.17579650878906,5,5,0.0
2022-06-11 05:55:00+00:00,80.0,58.0,False,72.953857421875,74.19176483154297,69.66121673583984,73.99933624267578,63.9236946105957,5,5,0.0
2022-06-11 06:00:00+00:00,80.0,58.0,False,72.953857421875,74.19176483154297,69.66121673583984,74.01642608642578,63.88971710205078,5,6,0.0
2022-06-11 06:05:00+00:00,68.9252906814218,58.0,False,72.953857421875,74.19176483154297,69.66121673583984,74.17303466796875,63.82529067993164,5,6,0.0
2022-06-11 06:10:00+00:00,69.3833900541067,58.0,False,72.953857421875,74.19176483154297,69.35189819335938,74.47394561767578,63.783390045166016,5,6,0.0
2022-06-11 06:15:00+00:00,69.9440399333835,58.0,False,72.953857421875,74.19176483154297,69.35189819335938,75.05011749267578,63.84403991699219,5,6,0.0
2022-06-11 06:20:00+00:00,70.3255974054337,58.0,False,72.953857421875,74.19176483154297,69.05117797851562,75.75309753417969,63.7255973815918,5,6,0.0
